Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4589294,-,b'Virginia',b'United States',38.9,-77.09,-5,54,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,0,0.2,0,0,0,1,-1.4000000000000001,0,0,0,0.291,89.08,163.88,0.07,1023,1.4000000000000001,24,2.3000000000000003
2021,1,1,1,0,0,-0.30000000000000004,0,0,0,7,-1.9000000000000001,0,0,0,0.291,89.08,161.07,0.07,1024,1.4000000000000001,24,2.2
2021,1,1,2,0,0,-0.8,0,0,0,7,-2.2,0,0,0,0.291,89.98,152.06,0.07,1024,1.5,26,2.1
2021,1,1,3,0,0,-0.8,0,0,0,8,-2.3000000000000003,0,0,0,0.28800000000000003,89.55,141.03,0.07,1024,1.6,30,2
2021,1,1,4,0,0,-0.8,0,0,0,7,-2.3000000000000003,0,0,0,0.28700000000000003,89.83,129.44,0.07,1025,1.7000000000000002,31,1.9000000000000001
2021,1,1,5,0,0,-1,0,0,0,4,-2.5,0,0,0,0.28600000000000003,89.54,117.8,0.07,1025,1.9000000000000001,34,1.9000000000000001
2021,1,1,6,0,0,-0.5,0,0,0,6,-2.3000000000000003,0,0,0,0.28400000000000003,87.88,106.41,0.07,1025,2,44,2.3000000000000003
2021,1,1,7,0,0,-0.30000000000000004,0,0,0,6,-1.9000000000000001,0,0,0,0.28200000000000003,89.08,95.51,0.07,1025,2,51,2.3000000000000003
2021,1,1,8,0,9,0.4,30,266,52,6,-1.5,0,7,9,0.28,87.24,85.22,0.07,1025,2.1,58,2.5
2021,1,1,9,0,45,1.4000000000000001,59,576,195,6,-1.1,0,0,45,0.279,83.41,76.37,0.07,1024,2.3000000000000003,77,2.9000000000000004
2021,1,1,10,0,21,2.1,75,705,326,6,-0.7000000000000001,0,0,21,0.277,81.99,69.10000000000001,0.07,1024,2.4000000000000004,89,2.8000000000000003
2021,1,1,11,0,35,2.5,86,754,415,6,-0.2,0,0,35,0.275,82.23,64.07000000000001,0.07,1023,2.5,91,2.7
2021,1,1,12,0,13,2.5,93,759,451,6,0.2,0,0,13,0.273,84.92,61.870000000000005,0.07,1022,2.7,90,2.6
2021,1,1,13,0,32,2.2,92,746,433,6,0.6000000000000001,0,0,32,0.272,89.15,62.81,0.07,1021,2.8000000000000003,92,2.4000000000000004
2021,1,1,14,0,16,2.1,83,710,363,6,0.9,0,0,16,0.272,92.09,66.75,0.07,1018,2.8000000000000003,80,3.3000000000000003
2021,1,1,15,0,6,2.3000000000000003,71,604,246,6,1.4000000000000001,0,0,6,0.275,93.66,73.18,0.07,1017,2.9000000000000004,93,3.5
2021,1,1,16,0,12,2,48,374,103,9,1.5,0,7,12,0.275,96.74000000000001,81.48,0.07,1017,3,108,2.8000000000000003
2021,1,1,17,0,0,2.3000000000000003,0,0,0,9,1.9000000000000001,0,0,0,0.278,97.35000000000001,91.29,0.07,1016,3.1,119,2.8000000000000003
2021,1,1,18,0,0,2.6,0,0,0,6,2.3000000000000003,0,0,0,0.281,98.11,101.91,0.07,1015,3.3000000000000003,128,2.2
2021,1,1,19,0,0,2.7,0,0,0,6,2.5,0,1,0,0.281,98.77,113.13,0.06,1014,3.4000000000000004,139,1.1
2021,1,1,20,0,0,2.5,0,0,0,6,2.4000000000000004,0,0,0,0.28,99.27,124.69,0.06,1013,3.4000000000000004,162,0.8
2021,1,1,21,0,0,2.4000000000000004,0,0,0,9,2.4000000000000004,0,0,0,0.281,100,136.34,0.06,1011,3.2,162,1
2021,1,1,22,0,0,2.3000000000000003,0,0,0,6,2.3000000000000003,0,0,0,0.281,100,147.68,0.06,1010,2.7,191,1.4000000000000001
2021,1,1,23,0,0,2.3000000000000003,0,0,0,7,2.3000000000000003,0,0,0,0.279,100,157.8,0.06,1008,2.5,204,1.9000000000000001
2021,1,2,0,0,0,2.2,0,0,0,0,2.1,0,0,0,0.278,99.3,163.78,0.06,1007,2.4000000000000004,209,2.2
2021,1,2,1,0,0,2,0,0,0,0,1.8,0,0,0,0.278,98.58,161.05,0.06,1006,2.3000000000000003,205,2.4000000000000004
2021,1,2,2,0,0,1.8,0,0,0,7,1.6,0,0,0,0.277,98.46000000000001,152.08,0.06,1005,2.3000000000000003,204,2.9000000000000004
2021,1,2,3,0,0,1.7000000000000002,0,0,0,0,1.5,0,0,0,0.276,98.36,141.07,0.06,1005,2.4000000000000004,213,3
2021,1,2,4,0,0,2.1,0,0,0,0,1.8,0,0,0,0.276,97.68,129.48,0.06,1005,2.4000000000000004,243,3.7
2021,1,2,5,0,0,2.2,0,0,0,3,1.9000000000000001,0,0,0,0.276,98.04,117.84,0.06,1005,2,257,3.3000000000000003
2021,1,2,6,0,0,2,0,0,0,0,1.8,0,0,0,0.275,98.45,106.45,0.06,1006,1.6,264,2.7
2021,1,2,7,0,0,1.8,0,0,0,1,1.6,0,0,0,0.273,98.89,95.54,0.06,1006,1.3,267,2.9000000000000004
2021,1,2,8,0,26,2.6,26,398,59,0,2.3000000000000003,398,0,59,0.27,97.94,85.23,0.06,1007,1.2000000000000002,270,3.1
2021,1,2,9,0,48,3.8000000000000003,48,692,212,1,3.4000000000000004,692,0,212,0.268,97.48,76.36,0.06,1008,1.2000000000000002,273,3
2021,1,2,10,0,98,5.6000000000000005,62,801,349,7,4.7,549,0,294,0.266,94.21000000000001,69.07000000000001,0.06,1009,1.2000000000000002,279,3.1
2021,1,2,11,0,176,7.9,69,857,444,8,5.9,308,0,312,0.265,87.42,64.01,0.06,1009,1.2000000000000002,284,3.3000000000000003
2021,1,2,12,0,157,9.700000000000001,72,876,486,8,6,496,0,391,0.264,77.65,61.79,0.06,1009,1.2000000000000002,297,4.1000000000000005
2021,1,2,13,0,144,10.100000000000001,71,867,469,8,5.7,526,0,385,0.263,74.17,62.7,0.06,1009,1.2000000000000002,305,4.3
2021,1,2,14,0,144,10,67,825,395,5,5.7,382,0,296,0.263,74.61,66.62,0.06,1009,1.2000000000000002,310,3.9000000000000004
2021,1,2,15,0,108,9,59,736,273,5,5.9,285,0,191,0.263,81.12,73.05,0.06,1010,1.1,318,2.9000000000000004
2021,1,2,16,0,53,6.4,40,539,121,8,4.9,204,7,83,0.263,90.08,81.34,0.06,1011,1.1,329,2
2021,1,2,17,0,0,5,0,0,0,8,3.9000000000000004,0,0,0,0.265,92.33,91.14,0.06,1011,1.1,343,2
2021,1,2,18,0,0,4.5,0,0,0,7,3.3000000000000003,0,0,0,0.266,92.23,101.76,0.06,1012,1.1,355,1.8
2021,1,2,19,0,0,3.8000000000000003,0,0,0,7,2.8000000000000003,0,0,0,0.267,93.09,112.99000000000001,0.07,1013,1.1,6,1.6
2021,1,2,20,0,0,3.5,0,0,0,7,2.5,0,0,0,0.269,92.96000000000001,124.55,0.07,1013,1.1,15,1.4000000000000001
2021,1,2,21,0,0,3.1,0,0,0,7,2.2,0,0,0,0.271,93.5,136.2,0.07,1013,1.2000000000000002,26,1.4000000000000001
2021,1,2,22,0,0,2.8000000000000003,0,0,0,6,1.9000000000000001,0,0,0,0.271,93.57000000000001,147.54,0.07,1013,1.3,39,1.6
2021,1,2,23,0,0,2.8000000000000003,0,0,0,7,1.9000000000000001,0,0,0,0.271,93.52,157.65,0.07,1012,1.3,49,2.3000000000000003
2021,1,3,0,0,0,2.4000000000000004,0,0,0,7,1.7000000000000002,0,0,0,0.272,94.96000000000001,163.67000000000002,0.07,1011,1.2000000000000002,57,2.4000000000000004
2021,1,3,1,0,0,1.7000000000000002,0,0,0,7,1.4000000000000001,0,0,0,0.274,97.91,161.02,0.07,1012,1.5,83,1.4000000000000001
2021,1,3,2,0,0,1.9000000000000001,0,0,0,6,1.4000000000000001,0,0,0,0.277,96.77,152.1,0.07,1012,1.9000000000000001,80,1.5
2021,1,3,3,0,0,1.8,0,0,0,4,1.3,0,0,0,0.281,96.72,141.1,0.07,1011,2.3000000000000003,77,1.9000000000000001
2021,1,3,4,0,0,1.9000000000000001,0,0,0,8,1.4000000000000001,0,0,0,0.28500000000000003,96.61,129.52,0.07,1010,2.6,78,2.7
2021,1,3,5,0,0,1.9000000000000001,0,0,0,6,1.5,0,0,0,0.291,96.93,117.88,0.07,1010,2.6,68,2.6
2021,1,3,6,0,0,1.8,0,0,0,5,1.3,0,0,0,0.296,96.65,106.48,0.07,1010,2.5,54,2.6
2021,1,3,7,0,0,1.6,0,0,0,4,1.2000000000000002,0,0,0,0.299,96.96000000000001,95.56,0.07,1010,2.4000000000000004,53,2.4000000000000004
2021,1,3,8,0,6,1.8,31,242,51,4,1.3,0,7,6,0.302,96.19,85.23,0.07,1010,2.2,63,2.6
2021,1,3,9,0,80,2.3000000000000003,64,555,195,3,1.7000000000000002,0,0,80,0.305,95.5,76.35000000000001,0.07,1009,2,65,2.9000000000000004
2021,1,3,10,0,32,2.8000000000000003,84,679,327,4,2.1,0,0,32,0.303,95.03,69.03,0.07,1009,1.9000000000000001,62,2.5
2021,1,3,11,0,87,3.1,92,751,422,4,2.4000000000000004,0,0,87,0.303,95.13,63.95,0.07,1008,1.9000000000000001,52,2.1
2021,1,3,12,0,116,3.4000000000000004,91,792,466,4,2.6,0,0,116,0.305,94.18,61.690000000000005,0.07,1006,1.8,31,2
2021,1,3,13,0,49,3.4000000000000004,93,769,448,3,2.6,0,0,49,0.307,94.37,62.59,0.07,1006,1.8,11,2.3000000000000003
2021,1,3,14,0,161,3.3000000000000003,94,704,374,4,2.4000000000000004,43,0,178,0.309,94.11,66.49,0.07,1006,1.7000000000000002,358,2.6
2021,1,3,15,0,9,3,84,580,254,4,2.2,0,0,9,0.311,94.79,72.91,0.07,1007,1.6,350,2.9000000000000004
2021,1,3,16,0,31,2.8000000000000003,58,326,108,4,2.1,0,7,31,0.31,94.97,81.2,0.07,1007,1.5,343,2.8000000000000003
2021,1,3,17,0,0,2.5,0,0,0,4,1.9000000000000001,0,0,0,0.313,95.66,91,0.07,1008,1.5,336,2.7
2021,1,3,18,0,0,2.3000000000000003,0,0,0,4,1.6,0,0,0,0.318,95.4,101.62,0.07,1008,1.4000000000000001,333,2.7
2021,1,3,19,0,0,2.1,0,0,0,4,1.4000000000000001,0,0,0,0.323,95.42,112.84,0.07,1008,1.4000000000000001,331,2.8000000000000003
2021,1,3,20,0,0,1.8,0,0,0,4,1.1,0,0,0,0.326,95.35000000000001,124.41,0.07,1008,1.3,331,2.9000000000000004
2021,1,3,21,0,0,1.2000000000000002,0,0,0,4,0.7000000000000001,0,0,0,0.329,96.5,136.05,0.07,1008,1.2000000000000002,332,2.9000000000000004
2021,1,3,22,0,0,0.8,0,0,0,4,0.4,0,0,0,0.332,97.14,147.39000000000001,0.07,1008,1.2000000000000002,333,3
2021,1,3,23,0,0,0.5,0,0,0,0,0.1,0,0,0,0.335,97.04,157.51,0.07,1008,1.1,335,3
2021,1,4,0,0,0,0,0,0,0,0,-0.30000000000000004,0,0,0,0.335,98.16,163.55,0.07,1009,1,338,2.9000000000000004
2021,1,4,1,0,0,-0.6000000000000001,0,0,0,0,-0.7000000000000001,0,0,0,0.335,99.28,160.98,0.07,1009,1,337,2.4000000000000004
2021,1,4,2,0,0,-1.1,0,0,0,0,-1.1,0,0,0,0.335,100,152.11,0.07,1009,1,332,2.2
2021,1,4,3,0,0,-1.3,0,0,0,0,-1.3,0,0,0,0.336,99.86,141.13,0.07,1009,1,332,2.2
2021,1,4,4,0,0,-1.4000000000000001,0,0,0,4,-1.4000000000000001,0,0,0,0.337,99.75,129.55,0.07,1010,1,333,2.2
2021,1,4,5,0,0,-1.5,0,0,0,0,-1.6,0,0,0,0.339,99.35000000000001,117.91,0.07,1010,0.9,332,2.1
2021,1,4,6,0,0,-1.6,0,0,0,0,-1.7000000000000002,0,0,0,0.34,99.28,106.5,0.07,1010,1,330,2.1
2021,1,4,7,0,0,-1.4000000000000001,0,0,0,0,-1.6,0,0,0,0.342,98.19,95.57000000000001,0.07,1011,1,329,2.3000000000000003
2021,1,4,8,0,31,0.30000000000000004,31,287,55,0,-0.5,287,0,55,0.343,94.04,85.23,0.07,1011,1,328,2.9000000000000004
2021,1,4,9,0,92,2.3000000000000003,62,603,205,4,0.8,139,0,125,0.34500000000000003,89.66,76.32000000000001,0.07,1011,1,330,2.7
2021,1,4,10,0,151,4.6000000000000005,72,765,346,4,1.9000000000000001,121,0,194,0.34700000000000003,82.63,68.98,0.07,1011,1,340,2.6
2021,1,4,11,0,193,6.4,80,825,443,4,2.2,138,0,254,0.34800000000000003,74.29,63.870000000000005,0.07,1010,1,349,2.5
2021,1,4,12,0,179,7.2,84,843,485,4,2.2,19,0,189,0.34900000000000003,70.46000000000001,61.59,0.07,1009,1,347,2.2
2021,1,4,13,0,159,7.6000000000000005,80,844,470,4,2.2,5,0,161,0.34900000000000003,68.47,62.46,0.07,1009,1,343,2
2021,1,4,14,0,75,7.5,78,787,394,4,2.1,0,0,75,0.34800000000000003,68.83,66.35,0.07,1008,1.1,344,1.7000000000000002
2021,1,4,15,0,77,6.9,68,685,271,4,3.1,0,0,77,0.34500000000000003,76.58,72.76,0.07,1008,1.1,347,1.1
2021,1,4,16,0,13,5.5,48,457,119,4,2.3000000000000003,0,0,13,0.342,79.81,81.05,0.07,1009,1.1,344,0.8
2021,1,4,17,0,0,4.6000000000000005,0,0,0,8,1.1,0,0,0,0.342,77.81,90.85000000000001,0.07,1009,1.1,332,0.9
2021,1,4,18,0,0,3.8000000000000003,0,0,0,5,1,0,0,0,0.342,81.88,101.47,0.07,1010,1.2000000000000002,325,1
2021,1,4,19,0,0,3.2,0,0,0,4,1,0,0,0,0.34,85.25,112.69,0.07,1009,1.2000000000000002,328,1.1
2021,1,4,20,0,0,2.6,0,0,0,8,0.8,0,0,0,0.337,88.13,124.26,0.07,1009,1.2000000000000002,331,1.1
2021,1,4,21,0,0,2.1,0,0,0,4,0.6000000000000001,0,0,0,0.335,89.79,135.91,0.07,1009,1.2000000000000002,330,1.1
2021,1,4,22,0,0,1.5,0,0,0,4,0.30000000000000004,0,0,0,0.333,91.75,147.24,0.07,1008,1.2000000000000002,332,1.1
2021,1,4,23,0,0,1.2000000000000002,0,0,0,4,0.1,0,0,0,0.331,92.54,157.36,0.07,1008,1.2000000000000002,338,1.1
2021,1,5,0,0,0,1,0,0,0,4,0,0,0,0,0.328,92.99,163.43,0.07,1007,1.2000000000000002,345,1.1
2021,1,5,1,0,0,0.9,0,0,0,4,-0.1,0,0,0,0.326,93.18,160.93,0.07,1007,1.2000000000000002,348,1
2021,1,5,2,0,0,0.8,0,0,0,4,-0.1,0,0,0,0.325,93.46000000000001,152.11,0.07,1008,1.2000000000000002,343,0.9
2021,1,5,3,0,0,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0.324,94.31,141.15,0.07,1007,1.1,338,0.8
2021,1,5,4,0,0,0.6000000000000001,0,0,0,4,-0.30000000000000004,0,0,0,0.325,93.86,129.58,0.07,1007,1.1,334,0.8
2021,1,5,5,0,0,0.6000000000000001,0,0,0,4,-0.30000000000000004,0,0,0,0.326,93.35000000000001,117.93,0.07,1007,1.1,329,0.8
2021,1,5,6,0,0,0.5,0,0,0,4,-0.4,0,0,0,0.326,93.41,106.52,0.07,1007,1.1,327,0.8
2021,1,5,7,0,0,0.6000000000000001,0,0,0,4,-0.4,0,0,0,0.326,92.91,95.57000000000001,0.07,1007,1.1,331,0.7000000000000001
2021,1,5,8,0,13,2,36,142,48,4,0.8,0,7,13,0.327,91.5,85.22,0.07,1008,1.1,341,0.7000000000000001
2021,1,5,9,0,30,3.5,90,420,189,4,1.4000000000000001,0,0,30,0.329,86.2,76.3,0.07,1008,1.1,343,1
2021,1,5,10,0,51,4.9,120,564,323,5,1.8,0,0,51,0.332,80.12,68.93,0.07,1007,1.1,325,0.9
2021,1,5,11,0,89,5.4,135,638,417,4,1.7000000000000002,0,0,89,0.334,76.85000000000001,63.79,0.07,1006,1.1,316,1
2021,1,5,12,0,63,5.5,138,676,460,4,1.6,0,0,63,0.336,76.21000000000001,61.49,0.07,1006,1.1,313,1.2000000000000002
2021,1,5,13,0,18,5.4,143,640,440,8,1.7000000000000002,0,0,18,0.337,77.23,62.33,0.07,1006,1.2000000000000002,317,1.5
2021,1,5,14,0,21,5.2,135,577,368,7,1.9000000000000001,0,0,21,0.339,79.41,66.21000000000001,0.07,1006,1.2000000000000002,325,1.6
2021,1,5,15,0,38,4.7,108,479,252,8,2.5,0,0,38,0.341,85.71000000000001,72.61,0.07,1007,1.2000000000000002,330,1.5
2021,1,5,16,0,3,3.4000000000000004,67,259,108,8,2.4000000000000004,0,0,3,0.343,92.92,80.9,0.07,1007,1.2000000000000002,332,1.1
2021,1,5,17,0,0,2.5,0,0,0,8,1.7000000000000002,0,0,0,0.34500000000000003,94.49,90.09,0.07,1008,1.2000000000000002,332,1.4000000000000001
2021,1,5,18,0,0,2.3000000000000003,0,0,0,4,1.4000000000000001,0,0,0,0.34700000000000003,94.02,101.32000000000001,0.07,1009,1.1,334,1.5
2021,1,5,19,0,0,1.8,0,0,0,4,1,0,0,0,0.35000000000000003,94.21000000000001,112.54,0.05,1009,1,333,1.7000000000000002
2021,1,5,20,0,0,1.3,0,0,0,4,0.4,0,0,0,0.353,93.56,124.11,0.05,1009,1,329,1.8
2021,1,5,21,0,0,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0.357,94.57000000000001,135.76,0.05,1010,1,324,1.9000000000000001
2021,1,5,22,0,0,0.2,0,0,0,4,-0.5,0,0,0,0.361,94.82000000000001,147.09,0.05,1010,1,320,2.2
2021,1,5,23,0,0,0.30000000000000004,0,0,0,4,-0.6000000000000001,0,0,0,0.364,93.78,157.20000000000002,0.05,1010,1,319,2.5
2021,1,6,0,0,0,0.6000000000000001,0,0,0,4,-0.5,0,0,0,0.365,92.43,163.29,0.05,1010,1.1,320,2.9000000000000004
2021,1,6,1,0,0,0.7000000000000001,0,0,0,4,-0.30000000000000004,0,0,0,0.363,92.74,160.88,0.05,1011,1.1,322,3.2
2021,1,6,2,0,0,0.6000000000000001,0,0,0,4,-0.30000000000000004,0,0,0,0.36,93.39,152.11,0.05,1011,1,323,3.2
2021,1,6,3,0,0,0.30000000000000004,0,0,0,4,-0.5,0,0,0,0.355,94.53,141.17000000000002,0.05,1012,1,326,3.4000000000000004
2021,1,6,4,0,0,0.1,0,0,0,4,-0.7000000000000001,0,0,0,0.35000000000000003,94.52,129.6,0.05,1012,0.9,327,3.3000000000000003
2021,1,6,5,0,0,-0.30000000000000004,0,0,0,4,-0.9,0,0,0,0.34700000000000003,95.52,117.95,0.05,1012,0.9,326,3.2
2021,1,6,6,0,0,-0.5,0,0,0,4,-1.2000000000000002,0,0,0,0.34600000000000003,95.16,106.53,0.05,1013,0.8,324,3
2021,1,6,7,0,0,-0.5,0,0,0,4,-1.3,0,0,0,0.34400000000000003,94.13,95.58,0.05,1013,0.8,321,2.9000000000000004
2021,1,6,8,0,15,1.4000000000000001,30,318,56,4,-0.4,0,7,15,0.342,87.64,85.21000000000001,0.05,1014,0.8,319,3.7
2021,1,6,9,0,13,3.3000000000000003,60,629,209,4,0.4,0,0,13,0.341,81.43,76.26,0.05,1014,0.8,322,4.2
2021,1,6,10,0,46,4.5,80,743,348,4,-0.4,0,0,46,0.34,70.39,68.87,0.05,1014,0.8,332,4.9
2021,1,6,11,0,132,5.1000000000000005,88,809,446,4,-0.9,0,0,132,0.339,65.3,63.7,0.05,1014,0.8,332,5.1000000000000005
2021,1,6,12,0,212,5.4,90,835,491,4,-0.8,107,0,264,0.338,64.49,61.370000000000005,0.05,1013,0.8,329,5.1000000000000005
2021,1,6,13,0,129,5.6000000000000005,88,827,474,4,-0.5,0,0,129,0.337,64.85,62.190000000000005,0.05,1013,0.9,326,5
2021,1,6,14,0,68,5.4,82,786,401,4,-0.2,0,0,68,0.337,67.11,66.06,0.05,1013,0.9,325,4.7
2021,1,6,15,0,20,4.800000000000001,68,700,279,4,0.1,0,0,20,0.336,71.84,72.45,0.05,1014,0.9,325,4.1000000000000005
2021,1,6,16,0,45,3.4000000000000004,46,503,127,4,0.30000000000000004,0,0,45,0.335,80.31,80.74,0.05,1014,0.9,324,3
2021,1,6,17,0,0,2.4000000000000004,0,0,0,4,-0.1,0,7,0,0.333,83.78,89.95,0.05,1015,0.8,325,3
2021,1,6,18,0,0,2,0,0,0,4,-0.30000000000000004,0,0,0,0.331,84.91,101.16,0.05,1015,0.8,327,3.3000000000000003
2021,1,6,19,0,0,1.4000000000000001,0,0,0,4,-0.6000000000000001,0,0,0,0.329,86.73,112.39,0.05,1016,0.8,328,3.1
2021,1,6,20,0,0,0.6000000000000001,0,0,0,0,-0.9,0,0,0,0.329,89.7,123.96000000000001,0.05,1016,0.8,328,2.8000000000000003
2021,1,6,21,0,0,-0.2,0,0,0,4,-1.3,0,0,0,0.328,92.22,135.6,0.05,1016,0.8,325,2.6
