Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,0,3.5,0,0,0,5,3,0,0,0,0.268,96.4,165.17000000000002,0.12,1024,2.5,24,0.5
2021,1,1,1,0,0,3.3000000000000003,0,0,0,8,2.8000000000000003,0,0,0,0.269,96.3,162.32,0.12,1025,2.4000000000000004,24,0.5
2021,1,1,2,0,0,3.3000000000000003,0,0,0,7,2.6,0,0,0,0.268,95.35000000000001,152.89000000000001,0.12,1025,2.3000000000000003,22,0.5
2021,1,1,3,0,0,3.3000000000000003,0,0,0,8,2.6,0,0,0,0.266,94.84,141.55,0.12,1026,2.3000000000000003,19,0.5
2021,1,1,4,0,0,3.3000000000000003,0,0,0,8,2.4000000000000004,0,0,0,0.264,93.79,129.71,0.12,1026,2.3000000000000003,16,0.5
2021,1,1,5,0,0,3.2,0,0,0,7,2.2,0,0,0,0.261,93.05,117.87,0.12,1026,2.4000000000000004,20,0.7000000000000001
2021,1,1,6,0,0,3.1,0,0,0,8,2,0,0,0,0.259,92.52,106.28,0.12,1026,2.6,24,0.8
2021,1,1,7,0,0,2.9000000000000004,0,0,0,6,1.8,0,0,0,0.258,92.67,95.18,0.12,1026,2.7,23,0.8
2021,1,1,8,0,10,3.1,32,293,59,6,1.5,0,7,10,0.258,89.03,84.68,0.12,1026,2.7,37,1.1
2021,1,1,9,0,30,3.8000000000000003,63,570,205,6,1.2000000000000002,0,0,30,0.258,83.38,75.60000000000001,0.12,1026,2.8000000000000003,51,1.1
2021,1,1,10,0,52,4.2,84,677,337,7,1.5,0,0,52,0.256,82.61,68.1,0.12,1026,3,58,1.1
2021,1,1,11,0,130,4.5,98,728,430,7,2,0,0,130,0.254,83.97,62.870000000000005,0.12,1024,3,61,1.1
2021,1,1,12,0,63,4.800000000000001,101,752,471,6,2.7,0,0,63,0.253,85.98,60.53,0.12,1023,3.1,58,1
2021,1,1,13,0,13,4.7,98,750,456,8,3.2,0,0,13,0.253,90,61.43,0.12,1021,3,70,1.1
2021,1,1,14,0,89,5.1000000000000005,89,711,385,7,3.8000000000000003,0,0,89,0.255,91.35000000000001,65.42,0.12,1020,3.1,80,0.8
2021,1,1,15,0,5,5.2,74,624,267,6,4.3,0,0,5,0.255,93.93,71.97,0.12,1019,3.1,87,0.8
2021,1,1,16,0,5,5,52,415,120,6,4.6000000000000005,0,0,5,0.256,97.56,80.43,0.12,1018,3.1,113,0.7000000000000001
2021,1,1,17,0,0,5,0,0,0,6,4.800000000000001,0,7,0,0.258,98.69,89.84,0.12,1017,3.1,136,0.5
2021,1,1,18,0,0,5.1000000000000005,0,0,0,9,5,0,0,0,0.26,99.33,101.19,0.12,1016,3.5,147,0.30000000000000004
2021,1,1,19,0,0,5.2,0,0,0,9,5.1000000000000005,0,1,0,0.258,99.10000000000001,112.58,0.12,1016,3.8000000000000003,216,0.2
2021,1,1,20,0,0,4.800000000000001,0,0,0,9,4.7,0,0,0,0.256,99.18,124.34,0.12,1016,3.8000000000000003,267,0.4
2021,1,1,21,0,0,4.800000000000001,0,0,0,6,4.5,0,0,0,0.26,98.23,136.22,0.12,1014,3.7,237,0.4
2021,1,1,22,0,0,4.7,0,0,0,6,4.6000000000000005,0,0,0,0.263,99.13,147.86,0.12,1013,3.3000000000000003,229,0.6000000000000001
2021,1,1,23,0,0,4.6000000000000005,0,0,0,6,4.5,0,0,0,0.263,99.04,158.45000000000002,0.12,1012,2.8000000000000003,242,0.6000000000000001
2021,1,2,0,0,0,4.7,0,0,0,6,4.6000000000000005,0,0,0,0.263,99.42,165.06,0.12,1011,2.7,235,1
2021,1,2,1,0,0,5,0,0,0,7,4.9,0,0,0,0.262,99.45,162.3,0.12,1010,2.6,238,1.1
2021,1,2,2,0,0,5.4,0,0,0,7,5.300000000000001,0,0,0,0.262,99.10000000000001,152.92000000000002,0.12,1009,2.5,240,1.3
2021,1,2,3,0,0,5.4,0,0,0,7,5.300000000000001,0,0,0,0.261,99.60000000000001,141.59,0.12,1009,2.3000000000000003,246,1.3
2021,1,2,4,0,0,5.4,0,0,0,7,5.300000000000001,0,0,0,0.261,99.17,129.76,0.12,1009,2.1,248,1.2000000000000002
2021,1,2,5,0,0,5.4,0,0,0,0,5.300000000000001,0,0,0,0.261,99.4,117.91,0.12,1009,1.9000000000000001,252,1
2021,1,2,6,0,0,5.7,0,0,0,4,5.6000000000000005,0,0,0,0.261,99.08,106.32000000000001,0.12,1009,1.8,259,1.2000000000000002
2021,1,2,7,0,0,5.9,0,0,0,4,5.7,0,0,0,0.261,98.9,95.2,0.12,1010,1.6,266,1
2021,1,2,8,0,21,6.300000000000001,30,376,65,4,6.1000000000000005,0,7,21,0.261,98.45,84.7,0.12,1011,1.4000000000000001,261,1
2021,1,2,9,0,97,7.300000000000001,54,683,224,5,6.9,140,0,132,0.261,97.43,75.60000000000001,0.12,1012,1.3,256,1.2000000000000002
2021,1,2,10,0,126,9.3,63,821,370,8,8.1,425,0,285,0.26,92.46000000000001,68.07000000000001,0.12,1012,1.2000000000000002,266,1.2000000000000002
2021,1,2,11,0,173,12,67,887,472,8,9.1,381,0,347,0.259,82.34,62.82,0.12,1012,1.1,271,1.2000000000000002
2021,1,2,12,0,68,13.9,68,907,515,1,9.200000000000001,907,0,515,0.258,73.09,60.45,0.12,1011,1.2000000000000002,280,1.1
2021,1,2,13,0,189,14.700000000000001,66,902,499,8,9.4,362,0,363,0.257,70.71000000000001,61.32,0.12,1011,1.2000000000000002,285,0.9
2021,1,2,14,0,64,14.9,64,858,422,0,10.200000000000001,858,0,422,0.256,73.64,65.29,0.12,1011,1.3,291,0.6000000000000001
2021,1,2,15,0,104,14.4,56,774,297,7,11.5,391,0,226,0.256,82.51,71.84,0.12,1011,1.3,313,0.4
2021,1,2,16,0,61,13.200000000000001,41,591,140,7,8.8,28,0,66,0.256,74.55,80.3,0.12,1012,1.3,346,0.5
2021,1,2,17,0,0,11.8,0,0,0,6,7.9,0,7,0,0.258,77.08,89.73,0.12,1013,1.3,40,0.6000000000000001
2021,1,2,18,0,0,9.200000000000001,0,0,0,6,7.9,0,0,0,0.258,91.77,101.04,0.12,1013,1.3,46,0.8
2021,1,2,19,0,0,8.200000000000001,0,0,0,7,7.9,0,0,0,0.258,97.76,112.44,0.12,1014,1.5,50,0.6000000000000001
2021,1,2,20,0,0,8.200000000000001,0,0,0,6,7.9,0,0,0,0.26,97.88,124.2,0.12,1015,1.6,62,0.6000000000000001
2021,1,2,21,0,0,7.9,0,0,0,7,7.4,0,0,0,0.262,96.94,136.08,0.12,1015,1.7000000000000002,62,0.7000000000000001
2021,1,2,22,0,0,7.1000000000000005,0,0,0,7,6.7,0,0,0,0.262,97.52,147.72,0.12,1014,1.8,63,0.6000000000000001
2021,1,2,23,0,0,6.5,0,0,0,7,6.300000000000001,0,0,0,0.261,98.31,158.31,0.12,1013,2.1,69,0.5
2021,1,3,0,0,0,5.9,0,0,0,7,5.9,0,0,0,0.26,99.82000000000001,164.95000000000002,0.12,1014,2.6,89,0.4
2021,1,3,1,0,0,6.1000000000000005,0,0,0,7,5.9,0,0,0,0.262,98.46000000000001,162.27,0.12,1013,3,80,0.5
2021,1,3,2,0,0,6.2,0,0,0,9,5.9,0,0,0,0.265,97.86,152.94,0.12,1012,3.1,78,0.7000000000000001
2021,1,3,3,0,0,6.2,0,0,0,7,5.9,0,0,0,0.267,97.8,141.63,0.12,1010,3.2,73,0.7000000000000001
2021,1,3,4,0,0,6.2,0,0,0,4,5.9,0,0,0,0.269,97.84,129.8,0.12,1010,3.2,59,0.6000000000000001
2021,1,3,5,0,0,6.1000000000000005,0,0,0,6,5.800000000000001,0,0,0,0.272,98.02,117.95,0.12,1010,3.1,40,0.5
2021,1,3,6,0,0,6,0,0,0,8,5.7,0,0,0,0.276,97.95,106.35000000000001,0.12,1010,3,12,0.7000000000000001
2021,1,3,7,0,0,5.9,0,0,0,4,5.6000000000000005,0,0,0,0.28,97.9,95.23,0.12,1010,2.7,25,0.9
2021,1,3,8,0,21,6.6000000000000005,32,308,60,4,6.2,0,7,21,0.28400000000000003,97.17,84.71000000000001,0.12,1010,2.1,36,1.2000000000000002
2021,1,3,9,0,64,7.5,64,592,212,0,6.800000000000001,592,0,212,0.28600000000000003,95.05,75.58,0.12,1010,1.9000000000000001,11,1.2000000000000002
2021,1,3,10,0,93,7.9,93,679,347,1,7,679,0,347,0.28700000000000003,93.8,68.04,0.12,1010,1.7000000000000002,3,1.2000000000000002
2021,1,3,11,0,112,7.9,112,723,443,1,6.800000000000001,723,0,443,0.28800000000000003,93.06,62.75,0.12,1008,1.6,351,1.2000000000000002
