Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,1,0,0,0,2.6,0,0,0,7,0.5,0,0,0,0.328,85.92,165.24,0.12,1005,0.9,283,0.6000000000000001
2020,1,1,1,0,0,1.9000000000000001,0,0,0,0,0.30000000000000004,0,0,0,0.326,89.19,162.33,0.12,1006,0.9,281,0.6000000000000001
2020,1,1,2,0,0,1.4000000000000001,0,0,0,0,0.1,0,0,0,0.326,91.04,152.87,0.12,1006,0.9,277,0.6000000000000001
2020,1,1,3,0,0,1,0,0,0,0,-0.1,0,0,0,0.329,92.58,141.51,0.12,1006,0.8,273,0.6000000000000001
2020,1,1,4,0,0,0.5,0,0,0,0,-0.2,0,0,0,0.333,94.96000000000001,129.68,0.12,1006,0.8,268,0.5
2020,1,1,5,0,0,0.1,0,0,0,0,-0.30000000000000004,0,0,0,0.337,96.9,117.83,0.12,1006,0.8,264,0.6000000000000001
2020,1,1,6,0,0,-0.2,0,0,0,0,-0.4,0,0,0,0.338,98.53,106.25,0.12,1007,0.8,261,0.6000000000000001
2020,1,1,7,0,0,-0.1,0,0,0,0,-0.5,0,0,0,0.341,97.33,95.15,0.12,1007,0.8,264,0.6000000000000001
2020,1,1,8,0,29,2.9000000000000004,29,418,68,0,0,418,0,68,0.343,81.28,84.67,0.12,1008,0.8,269,0.8
2020,1,1,9,0,54,6.1000000000000005,54,705,229,0,0.1,705,0,229,0.34500000000000003,65.2,75.60000000000001,0.12,1009,0.8,273,1.1
2020,1,1,10,0,64,8.6,64,839,376,0,-0.9,839,0,376,0.34700000000000003,51.33,68.12,0.12,1009,0.7000000000000001,284,1.4000000000000001
2020,1,1,11,0,68,9.700000000000001,68,905,481,0,-1.6,905,0,481,0.34900000000000003,45.36,62.910000000000004,0.12,1008,0.6000000000000001,279,1.6
2020,1,1,12,0,69,10.4,69,930,525,0,-1.9000000000000001,930,0,525,0.353,42.08,60.59,0.12,1008,0.6000000000000001,277,1.7000000000000002
2020,1,1,13,0,68,10.8,68,922,508,0,-2.1,922,0,508,0.356,40.57,61.51,0.12,1007,0.6000000000000001,278,1.7000000000000002
2020,1,1,14,0,62,10.8,62,890,431,0,-2,890,0,431,0.357,40.95,65.51,0.12,1007,0.6000000000000001,278,1.5
2020,1,1,15,0,53,10.100000000000001,53,814,304,0,-1.1,814,0,304,0.356,45.83,72.07000000000001,0.12,1007,0.6000000000000001,277,1.1
2020,1,1,16,0,37,6.6000000000000005,37,644,143,0,1.3,644,0,143,0.35100000000000003,69.07000000000001,80.53,0.12,1008,0.6000000000000001,272,0.6000000000000001
2020,1,1,17,0,0,3.6,0,0,0,0,0.30000000000000004,0,0,0,0.34600000000000003,78.88,89.92,0.12,1009,0.6000000000000001,266,0.6000000000000001
2020,1,1,18,0,0,3,0,0,0,0,0.1,0,0,0,0.34400000000000003,80.96000000000001,101.29,0.12,1010,0.6000000000000001,261,0.7000000000000001
2020,1,1,19,0,0,2.5,0,0,0,0,-0.1,0,0,0,0.341,82.99,112.69,0.12,1010,0.6000000000000001,260,0.7000000000000001
2020,1,1,20,0,0,2,0,0,0,0,-0.2,0,0,0,0.337,85.31,124.44,0.12,1011,0.6000000000000001,263,0.7000000000000001
2020,1,1,21,0,0,1.3,0,0,0,7,-0.4,0,0,0,0.333,88.4,136.32,0.12,1011,0.6000000000000001,265,0.6000000000000001
2020,1,1,22,0,0,0.8,0,0,0,7,-0.6000000000000001,0,0,0,0.329,90.38,147.97,0.12,1011,0.6000000000000001,265,0.6000000000000001
2020,1,1,23,0,0,1,0,0,0,7,-0.4,0,0,0,0.328,90.60000000000001,158.55,0.12,1011,0.6000000000000001,261,0.6000000000000001
2020,1,2,0,0,0,1.1,0,0,0,7,-0.2,0,0,0,0.328,91.35000000000001,165.14000000000001,0.12,1011,0.6000000000000001,255,0.5
2020,1,2,1,0,0,1,0,0,0,7,0,0,0,0,0.327,93.26,162.32,0.12,1012,0.6000000000000001,251,0.5
2020,1,2,2,0,0,1,0,0,0,7,0.30000000000000004,0,0,0,0.322,94.87,152.9,0.12,1012,0.6000000000000001,243,0.5
2020,1,2,3,0,0,0.8,0,0,0,7,0.5,0,0,0,0.315,97.93,141.56,0.12,1012,0.7000000000000001,234,0.5
2020,1,2,4,0,0,0.4,0,0,0,4,0.4,0,0,0,0.309,100,129.73,0.12,1012,0.7000000000000001,224,0.5
2020,1,2,5,0,0,0.1,0,0,0,7,0.1,0,0,0,0.303,100,117.88,0.12,1012,0.8,221,0.5
2020,1,2,6,0,0,0.1,0,0,0,1,0.1,0,0,0,0.3,100,106.29,0.12,1012,0.9,221,0.5
2020,1,2,7,0,0,0.1,0,0,0,7,0.1,0,0,0,0.298,100,95.19,0.12,1013,0.9,221,0.5
2020,1,2,8,0,33,3.3000000000000003,27,456,69,7,2.1,122,7,44,0.298,92.01,84.69,0.12,1013,1,214,0.8
2020,1,2,9,0,47,5.7,47,728,228,0,2.7,728,0,228,0.299,81.24,75.60000000000001,0.12,1013,1.1,198,0.7000000000000001
2020,1,2,10,0,58,8.8,58,830,368,0,3.2,830,0,368,0.298,67.99,68.1,0.12,1013,1.3,199,1.1
2020,1,2,11,0,67,11.3,67,867,463,0,3.7,867,0,463,0.294,59.44,62.86,0.12,1012,1.5,205,1.3
2020,1,2,12,0,72,12.4,72,874,502,0,4.2,874,0,502,0.29,57.4,60.51,0.12,1011,1.7000000000000002,206,1.5
2020,1,2,13,0,214,13.4,72,860,484,7,4.4,148,0,285,0.28700000000000003,54.64,61.4,0.12,1010,1.8,210,1.6
2020,1,2,14,0,65,13.5,66,825,410,7,4.7,0,0,65,0.28400000000000003,55.21,65.39,0.12,1009,1.9000000000000001,213,1.4000000000000001
2020,1,2,15,0,126,12.8,57,735,285,4,5.5,152,0,173,0.28300000000000003,61.35,71.94,0.12,1009,2.1,212,1
2020,1,2,16,0,36,10.700000000000001,40,549,131,4,5.800000000000001,0,7,36,0.28200000000000003,71.54,80.4,0.12,1009,2.3000000000000003,211,0.7000000000000001
2020,1,2,17,0,0,9.3,0,0,0,7,5.6000000000000005,0,7,0,0.279,77.63,89.82000000000001,0.12,1010,2.5,211,0.6000000000000001
2020,1,2,18,0,0,8.8,0,0,0,4,5.6000000000000005,0,0,0,0.276,80.51,101.15,0.12,1010,2.7,206,0.6000000000000001
2020,1,2,19,0,0,8.3,0,0,0,4,5.6000000000000005,0,0,0,0.275,82.99,112.55,0.12,1010,2.8000000000000003,205,0.6000000000000001
2020,1,2,20,0,0,7.9,0,0,0,7,5.6000000000000005,0,0,0,0.276,85.18,124.31,0.12,1011,2.9000000000000004,208,0.6000000000000001
2020,1,2,21,0,0,7.800000000000001,0,0,0,7,6,0,0,0,0.277,88.11,136.18,0.12,1010,3.1,207,0.6000000000000001
2020,1,2,22,0,0,7.7,0,0,0,7,6.4,0,0,0,0.278,91.48,147.83,0.12,1010,3.3000000000000003,208,0.6000000000000001
2020,1,2,23,0,0,7.7,0,0,0,7,6.9,0,0,0,0.28,94.36,158.41,0.12,1010,3.4000000000000004,217,0.6000000000000001
2020,1,3,0,0,0,7.800000000000001,0,0,0,4,7.1000000000000005,0,0,0,0.28,95.36,165.03,0.12,1009,3.6,203,0.9
2020,1,3,1,0,0,8,0,0,0,7,7.2,0,0,0,0.276,94.5,162.3,0.12,1009,3.7,207,1.3
2020,1,3,2,0,0,7.9,0,0,0,8,7.1000000000000005,0,0,0,0.276,94.63,152.93,0.12,1009,3.7,212,1.2000000000000002
