timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-23T07:10:54,codecarbon,ac55bbd0-d80b-49f2-9527-0f2a9abb042d,3.100622177124023,3.497080454613226e-06,1.1278641043124243e-06,5.0,0.0,6.0,4.306323991881477e-06,0,5.16740878423055e-06,9.473732776112028e-06,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
2024-04-23T07:11:50,codecarbon,59c3ac4b-df85-412d-876a-f90f4bb5de31,7.625249624252319,8.600345380830148e-06,1.1278772243044355e-06,5.0,0.0,6.0,1.059045957194434e-05,0,1.2708224852879842e-05,2.329868442482418e-05,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
2024-04-23T07:12:18,codecarbon,7676aabc-5704-422a-88dd-415daf946171,2.2970149517059326,2.5907103612605637e-06,1.1278595985352691e-06,5.0,0.0,6.0,3.190226356188456e-06,0,3.828113079071045e-06,7.0183394352595015e-06,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
2024-04-23T07:12:58,codecarbon,76df1f63-de79-4734-be90-cffd6c72c884,14.359391927719116,1.6195876102782975e-05,1.127894285796235e-06,5.0,0.0,6.0,1.9943456848462427e-05,0,2.3931828339894613e-05,4.387528518835704e-05,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
2024-04-23T07:17:07,codecarbon,2abfae66-bd06-4e1e-abac-0a48337af6b4,228.43146300315857,0.0002576489701418707,1.1279049162256084e-06,5.0,0.0,6.0,0.00031726516220304706,0,0.00038071634689966835,0.0006979815091027154,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
