timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-23T07:23:10,codecarbon,31a17408-2a91-417c-92f5-e34aad733d7b,0.3153500556945801,3.5557291926970064e-07,1.1275498857500657e-06,5.0,0.0,6.0,4.3791962994469534e-07,0,5.253418286641439e-07,9.632614586088391e-07,United States,USA,virginia,,,macOS-13.5.1-arm64-arm-64bit,3.9.19,2.3.5,8,Apple M1 Pro,,,-77.0757,38.8924,16.0,machine,N,1.0
